Date	Time	Sp	Ind	Infl_pos	Cor_Width	Cor_Throat	Cor_Base	Cor_Len	Cor_Th_Len	Cor_Len_Var	Sepal_Len	Min_Fil_Len	Max_Fil_Len	Pistil_Len	Ovary_Height	Stigma_Height	OV/P_Ratio	SH/P_Ratio	MiF-P_dis	MaF-P_dis	MiF-P_dis/L	MaF-P_dis/L	PL/L_ratio	PL/LV_ratio	L/W_Ratio	LV/W_Ratio	L/LV_Ratio	B/W_Ratio	TW/W_Ratio	B/TW_Ratio	TL/L_Ratio	TL/LV_Ratio	TL/TW_Ratio
4/10/18	10:26:00	F5	1126	1	20.14	6	2.5	21.78	14.61	25.18	8.78	11.68	14.25	14.05	1.51	0.88	0.107	0.063	-2.37	0.2	-0.109	0.009	0.645	0.558	1.081	1.250	0.865	0.124	0.298	0.417	0.671	0.580	2.435
3/28/18	10:26:00	F5	1126	1	16.78	5.44	2.39	19.14	11.9	21.88	8.23	12.2	14.62	13.27	1.39	0.99	0.105	0.075	-1.07	1.35	-0.056	0.071	0.693	0.606	1.141	1.304	0.875	0.142	0.324	0.439	0.622	0.544	2.188
12/1/17	10:44:00	F5	1128	2	19.59	6.4	2.69	18.39	12.88	22.09	12.11	10.8	14.01	10.84	1.6	0.92	0.148	0.085	-0.04	3.17	-0.002	0.172	0.589	0.491	0.939	1.128	0.833	0.137	0.327	0.420	0.700	0.583	2.013
12/5/17	9:56:00	F5	1128	4	20.65	6.49	2.55	22.21	13.42	24.25	11.65	12.37	15.13	13.97	1.69	0.88	0.121	0.063	-1.6	1.16	-0.072	0.052	0.629	0.576	1.076	1.174	0.916	0.123	0.314	0.393	0.604	0.553	2.068
12/3/17	11:39:00	F5	1128	1	22.07	6.95	2.82	22.83	12.41	25.96	12.09	13.13	15.89	13.82	1.85	0.85	0.134	0.062	-0.69	2.07	-0.030	0.091	0.605	0.532	1.034	1.176	0.879	0.128	0.315	0.406	0.544	0.478	1.786
3/18/18	10:37:00	F5	1133	1	20.81	5.33	2.71	18.72	12.19	22.7	8.34	12.33	14.68	14.09	1.42	0.81	0.101	0.057	-1.76	0.59	-0.094	0.032	0.753	0.621	0.900	1.091	0.825	0.130	0.256	0.508	0.651	0.537	2.287
4/4/18	10:17:00	F5	1133	1	20.19	6.28	2.59	21.15	14.48	24.87	9.77	13.41	15.82	14.26	1.43	0.78	0.100	0.055	-0.85	1.56	-0.040	0.074	0.674	0.573	1.048	1.232	0.850	0.128	0.311	0.412	0.685	0.582	2.306
3/28/18	10:36:00	F5	1133	1	21.38	7.06	2.56	21.02	13.47	25.52	9.85	13.43	16.36	14.2	1.4	0.86	0.099	0.061	-0.77	2.16	-0.037	0.103	0.676	0.556	0.983	1.194	0.824	0.120	0.330	0.363	0.641	0.528	1.908
4/18/18	11:34:00	F5	1136	1	18.94	5.99	2.58	19.14	12.92	23.01	11.55	11.88	14.6	13.81	1.48	0.87	0.107	0.063	-1.93	0.79	-0.101	0.041	0.722	0.600	1.011	1.215	0.832	0.136	0.316	0.431	0.675	0.561	2.157
11/3/17	11:54:00	F5	1136	1	18.54	6.76	2.58	21.53	12.6	24.07	10.69	12.84	15.36	13.79	1.77	1.03	0.128	0.075	-0.95	1.57	-0.044	0.073	0.641	0.573	1.161	1.298	0.894	0.139	0.365	0.382	0.585	0.523	1.864
4/22/18	11:25:00	F5	1136	1	18.84	6.08	2.65	19.21	13.17	23.36	11.73	12.54	15.23	13.01	1.32	0.91	0.101	0.070	-0.47	2.22	-0.024	0.116	0.677	0.557	1.020	1.240	0.822	0.141	0.323	0.436	0.686	0.564	2.166
11/3/17	11:59:00	F5	1139	1	21.31	6.98	2.45	24.21	16.51	27.1	10.77	14.68	17.27	15.11	2.04	0.9	0.135	0.060	-0.43	2.16	-0.018	0.089	0.624	0.558	1.136	1.272	0.893	0.115	0.328	0.351	0.682	0.609	2.365
11/11/17	11:59:00	F5	1139	1	21.17	6.46	2.64	23.28	14.29	26.33	11.51	14.5	16.55	15.42	1.87	1.03	0.121	0.067	-0.92	1.13	-0.040	0.049	0.662	0.586	1.100	1.244	0.884	0.125	0.305	0.409	0.614	0.543	2.212
11/18/17	11:56:00	F5	1139	1	19.59	6.4	2.4	22.32	12.59	24.12	11.76	11.84	14.74	14.53	1.61	0.91	0.111	0.063	-2.69	0.21	-0.121	0.009	0.651	0.602	1.139	1.231	0.925	0.123	0.327	0.375	0.564	0.522	1.967
4/18/18	11:17:00	F5	1141	1	19.83	6.63	2.54	20.98	14.37	24.77	10.17	12.33	15.47	13.41	1.52	0.92	0.113	0.069	-1.08	2.06	-0.051	0.098	0.639	0.541	1.058	1.249	0.847	0.128	0.334	0.383	0.685	0.580	2.167
11/7/17	10:54:00	F5	1141	1	17.89	6.74	2.51	24.62	14.83	25.59	11.84	13.55	15.76	13.8	1.56	1.19	0.113	0.086	-0.25	1.96	-0.010	0.080	0.561	0.539	1.376	1.430	0.962	0.140	0.377	0.372	0.602	0.580	2.200
4/22/18	11:34:00	F5	1141	1	20.93	5.98	2.63	20.66	13.93	26.23	11.05	13.06	15.36	14.39	1.12	1	0.078	0.069	-1.33	0.97	-0.064	0.047	0.697	0.549	0.987	1.253	0.788	0.126	0.286	0.440	0.674	0.531	2.329
12/9/17	11:21:00	F5	1145	1	23.02	7.02	2.64	21.89	14.2	26.34	10.09	13.43	16.41	11.76	1.3	0.97	0.111	0.082	1.67	4.65	0.076	0.212	0.537	0.446	0.951	1.144	0.831	0.115	0.305	0.376	0.649	0.539	2.023
12/3/17	11:36:00	F5	1145	1	24.77	6.35	2.72	22.98	16.67	28.64	10.59	16.8	19.26	13.33	1.63	0.84	0.122	0.063	3.47	5.93	0.151	0.258	0.580	0.465	0.928	1.156	0.802	0.110	0.256	0.428	0.725	0.582	2.625
12/7/17	11:05:00	F5	1145	2	22.66	6.87	2.5	23.3	16.06	26.86	10.42	15.29	18.1	13.24	1.36	0.9	0.103	0.068	2.05	4.86	0.088	0.209	0.568	0.493	1.028	1.185	0.867	0.110	0.303	0.364	0.689	0.598	2.338
12/5/17	9:59:00	F5	1147	2	23.43	6.59	2.8	22.53	14.19	26.58	11.13	13.19	15.69	16.68	1.83	1	0.110	0.060	-3.49	-0.99	-0.155	-0.044	0.740	0.628	0.962	1.134	0.848	0.120	0.281	0.425	0.630	0.534	2.153
11/26/17	11:13:00	F5	1147	1	19.59	6.83	2.8	25.18	14.2	27.09	12.42	12.36	15.63	17.54	2.12	0.94	0.121	0.054	-5.18	-1.91	-0.206	-0.076	0.697	0.647	1.285	1.383	0.929	0.143	0.349	0.410	0.564	0.524	2.079
11/7/17	10:57:00	F5	1147	1	22.96	6.53	2.88	26.15	16.1	28.43	11.8	13.83	17.19	16.79	1.98	1.06	0.118	0.063	-2.96	0.4	-0.113	0.015	0.642	0.591	1.139	1.238	0.920	0.125	0.284	0.441	0.616	0.566	2.466
1/11/18	9:20:00	F5	1148	1	24.8	7.5	2.54	23.89	16.43	27.45	10.7	15.17	17.82	15.63	1.66	0.92	0.106	0.059	-0.46	2.19	-0.019	0.092	0.654	0.569	0.963	1.107	0.870	0.102	0.302	0.339	0.688	0.599	2.191
1/24/18	10:27:00	F5	1148	2	17.9	5.95	2.32	19.35	12.32	21.9	8.6	12.94	15.63	12.79	1.57	0.91	0.123	0.071	0.15	2.84	0.008	0.147	0.661	0.584	1.081	1.223	0.884	0.130	0.332	0.390	0.637	0.563	2.071
1/10/18	11:19:00	F5	1148	1	23.33	7.83	2.54	23.71	16.14	28.1	11.18	14.6	17.62	15.43	1.53	1.08	0.099	0.070	-0.83	2.19	-0.035	0.092	0.651	0.549	1.016	1.204	0.844	0.109	0.336	0.324	0.681	0.574	2.061
3/7/18	10:11:00	F5	1150	1	22.37	6.71	2.78	20.92	13.53	25.28	11.14	13.07	15.22	12.97	1.43	1.02	0.110	0.079	0.1	2.25	0.005	0.108	0.620	0.513	0.935	1.130	0.828	0.124	0.300	0.414	0.647	0.535	2.016
3/11/18	10:32:00	F5	1150	1	22.68	7.12	2.81	20.47	14.65	26.5	12.02	13.22	16.15	13.69	1.55	0.96	0.113	0.070	-0.47	2.46	-0.023	0.120	0.669	0.517	0.903	1.168	0.772	0.124	0.314	0.395	0.716	0.553	2.058
12/17/17	10:48:00	F5	1150	1	21.28	6.24	3	21.5	12.25	23.78	10.4	12.09	14.6	13.29	1.68	1.02	0.126	0.077	-1.2	1.31	-0.056	0.061	0.618	0.559	1.010	1.117	0.904	0.141	0.293	0.481	0.570	0.515	1.963
11/11/17	11:12:00	F5	1151	1	18.32	6.54	2.28	21.31	13.05	24.39	9.87	13.35	15.36	13.24	1.35	0.9	0.102	0.068	0.11	2.12	0.005	0.099	0.621	0.543	1.163	1.331	0.874	0.124	0.357	0.349	0.612	0.535	1.995
11/28/17	11:53:00	F5	1151	1	19.63	7.74	2.53	25.63	15.04	27.02	9.41	13.84	16.45	13.75	1.73	0.96	0.126	0.070	0.09	2.7	0.004	0.105	0.536	0.509	1.306	1.376	0.949	0.129	0.394	0.327	0.587	0.557	1.943
12/7/17	11:08:00	F5	1151	1	21.08	6.3	2.31	21.17	15.08	25.23	10.15	13.22	16.1	13.51	1.56	0.99	0.115	0.073	-0.29	2.59	-0.014	0.122	0.638	0.535	1.004	1.197	0.839	0.110	0.299	0.367	0.712	0.598	2.394
12/3/17	10:00:00	F5	1157	1	23.32	6.46	2.49	27.24	14.96	29.23	11.49	13.51	16.92	16.33	1.47	0.97	0.090	0.059	-2.82	0.59	-0.104	0.022	0.599	0.559	1.168	1.253	0.932	0.107	0.277	0.385	0.549	0.512	2.316
12/17/17	10:52:00	F5	1157	1	22.95	7.13	2.49	24.12	15.81	28.33	11.3	12.62	16.33	16.6	1.58	1.06	0.095	0.064	-3.98	-0.27	-0.165	-0.011	0.688	0.586	1.051	1.234	0.851	0.108	0.311	0.349	0.655	0.558	2.217
12/7/17	10:50:00	F5	1157	1	22.06	5.47	2.43	22.4	14.8	26.62	10.55	12.29	15.72	15.35	1.3	0.85	0.085	0.055	-3.06	0.37	-0.137	0.017	0.685	0.577	1.015	1.207	0.841	0.110	0.248	0.444	0.661	0.556	2.706
3/2/18	10:12:00	F5	1162	1	23.82	6.41	2.62	21.27	14.4	27.05	11.09	13.85	16.66	14.46	1.65	1.05	0.114	0.073	-0.61	2.2	-0.029	0.103	0.680	0.535	0.893	1.136	0.786	0.110	0.269	0.409	0.677	0.532	2.246
3/3/18	10:52:00	F5	1162	1	17.82	5.54	2.51	17.54	12.95	21.38	11.17	11.02	12.67	10.94	1.62	0.99	0.148	0.090	0.08	1.73	0.005	0.099	0.624	0.512	0.984	1.200	0.820	0.141	0.311	0.453	0.738	0.606	2.338
3/4/18	10:36:00	F5	1162	1	25.64	7.02	2.76	23.05	14.56	27.36	10.87	13.57	16.35	15.29	1.57	1.02	0.103	0.067	-1.72	1.06	-0.075	0.046	0.663	0.559	0.899	1.067	0.842	0.108	0.274	0.393	0.632	0.532	2.074
12/17/17	10:55:00	F5	1163	1	24.07	6.77	2.72	22.82	14.37	27.07	11.38	12.72	15.97	12.99	1.69	0.88	0.130	0.068	-0.27	2.98	-0.012	0.131	0.569	0.480	0.948	1.125	0.843	0.113	0.281	0.402	0.630	0.531	2.123
3/28/18	10:40:00	F5	1163	1	22.28	6.46	2.62	21	15.63	26.66	10.67	12.61	16.71	12.87	1.38	0.87	0.107	0.068	-0.26	3.84	-0.012	0.183	0.613	0.483	0.943	1.197	0.788	0.118	0.290	0.406	0.744	0.586	2.420
12/7/17	10:14:00	F5	1163	1	22.73	5.86	2.64	22.01	14.58	26.41	11.12	13.85	16.41	13.73	1.34	0.9	0.098	0.066	0.12	2.68	0.005	0.122	0.624	0.520	0.968	1.162	0.833	0.116	0.258	0.451	0.662	0.552	2.488
4/26/18	11:54:00	F5	1164	1	23.79	6.72	2.71	22.14	13.67	26.67	11.36	13.37	15.17	13.93	1.47	0.92	0.106	0.066	-0.56	1.24	-0.025	0.056	0.629	0.522	0.931	1.121	0.830	0.114	0.282	0.403	0.617	0.513	2.034
11/22/17	10:03:00	F5	1164	1	24.39	7.1	2.6	25.04	13.97	28.29	12.26	15.04	17.54	13.99	1.6	0.96	0.114	0.069	1.05	3.55	0.042	0.142	0.559	0.495	1.027	1.160	0.885	0.107	0.291	0.366	0.558	0.494	1.968
12/7/17	11:11:00	F5	1164	1	22.8	6.69	2.65	21.89	13.76	26.33	10.45	13.68	15.94	14.85	1.25	0.96	0.084	0.065	-1.17	1.09	-0.053	0.050	0.678	0.564	0.960	1.155	0.831	0.116	0.293	0.396	0.629	0.523	2.057
11/11/17	11:16:00	L	1167	1	14.82	4.95	2.41	17.97	10.47	18.94	11.42	10.62	12.37	11.07	1.63	1.04	0.147	0.094	-0.45	1.3	-0.025	0.072	0.616	0.584	1.213	1.278	0.949	0.163	0.334	0.487	0.583	0.553	2.115
3/11/18	10:28:00	L	1167	1	17.27	6.21	2.45	18.14	11.25	20.6	11.48	10.89	12.44	11.38	1.35	0.82	0.119	0.072	-0.49	1.06	-0.027	0.058	0.627	0.552	1.050	1.193	0.881	0.142	0.360	0.395	0.620	0.546	1.812
12/17/17	10:58:00	L	1167	2	15.54	5.75	2.42	17.07	10.39	19.77	10.63	10.63	12.65	11.04	1.35	0.93	0.122	0.084	-0.41	1.61	-0.024	0.094	0.647	0.558	1.098	1.272	0.863	0.156	0.370	0.421	0.609	0.526	1.807
1/11/18	9:23:00	F5	1168	1	17.71	6.58	2.66	20.68	13.51	22.97	10.82	12.47	14.55	12.86	1.57	0.98	0.122	0.076	-0.39	1.69	-0.019	0.082	0.622	0.560	1.168	1.297	0.900	0.150	0.372	0.404	0.653	0.588	2.053
11/28/17	11:28:00	F5	1168	1	19.06	7.61	2.56	20.77	13.35	22.83	12.25	12.55	14.21	12.09	1.47	1.05	0.122	0.087	0.46	2.12	0.022	0.102	0.582	0.530	1.090	1.198	0.910	0.134	0.399	0.336	0.643	0.585	1.754
12/17/17	11:05:00	F5	1168	1	19.96	6.28	2.74	21.33	11.58	23.79	11.61	11.99	14.64	12.57	1.49	0.99	0.119	0.079	-0.58	2.07	-0.027	0.097	0.589	0.528	1.069	1.192	0.897	0.137	0.315	0.436	0.543	0.487	1.844
11/9/17	11:28:00	L	1169	1	16.88	5.44	2.36	19.22	12.08	21.08	12.43	10.77	12.43	11.84	1.66	0.94	0.140	0.079	-1.07	0.59	-0.056	0.031	0.616	0.562	1.139	1.249	0.912	0.140	0.322	0.434	0.629	0.573	2.221
12/17/17	11:01:00	L	1169	1	16.12	5.85	2.51	17.77	11.94	20.17	11.05	10.79	12.96	11.42	1.52	0.93	0.133	0.081	-0.63	1.54	-0.035	0.087	0.643	0.566	1.102	1.251	0.881	0.156	0.363	0.429	0.672	0.592	2.041
2/25/18	10:23:00	L	1169	1	15.96	5.91	2.64	17.7	11.52	20.38	11.73	10.57	13.04	10.86	1.71	0.89	0.157	0.082	-0.29	2.18	-0.016	0.123	0.614	0.533	1.109	1.277	0.868	0.165	0.370	0.447	0.651	0.565	1.949
11/7/17	11:01:00	F5	1170	1	22.8	6.73	2.29	25.56	15.97	28.74	11.13	13.6	18.15	14.09	1.58	1	0.112	0.071	-0.49	4.06	-0.019	0.159	0.551	0.490	1.121	1.261	0.889	0.100	0.295	0.340	0.625	0.556	2.373
12/17/17	11:08:00	F5	1170	1	22.96	6.76	2.49	23.82	14.32	28.04	10.59	13.19	15.89	12.5	1.81	0.95	0.145	0.076	0.69	3.39	0.029	0.142	0.525	0.446	1.037	1.221	0.850	0.108	0.294	0.368	0.601	0.511	2.118
1/11/18	9:27:00	F5	1170	2	17.63	5.57	2.13	19.06	12.42	20.85	9.23	11.54	13.1	11.74	1.21	0.91	0.103	0.078	-0.2	1.36	-0.010	0.071	0.616	0.563	1.081	1.183	0.914	0.121	0.316	0.382	0.652	0.596	2.230
12/31/17	11:16:00	F5	1171	3	19.91	5.95	2.22	20.87	13.13	23.95	8.09	9.38	11.61	13.75	1.49	0.75	0.108	0.055	-4.37	-2.14	-0.209	-0.103	0.659	0.574	1.048	1.203	0.871	0.112	0.299	0.373	0.629	0.548	2.207
2/8/18	11:33:00	F5	1171	2	22.14	5.67	2.92	21.66	13.89	24.86	10.51	9.79	11.1	14.08	1.57	0.84	0.112	0.060	-4.29	-2.98	-0.198	-0.138	0.650	0.566	0.978	1.123	0.871	0.132	0.256	0.515	0.641	0.559	2.450
1/11/18	9:30:00	F5	1171	1	19.05	6.42	2.66	19.14	11.83	21.79	8.39	9.42	10.86	14.11	1.29	0.81	0.091	0.057	-4.69	-3.25	-0.245	-0.170	0.737	0.648	1.005	1.144	0.878	0.140	0.337	0.414	0.618	0.543	1.843
3/2/18	11:09:00	F5	1172	1	21.14	5.5	2.59	19.01	13.45	23.42	11.89	11.52	13.8	12.12	1.65	0.93	0.136	0.077	-0.6	1.68	-0.032	0.088	0.638	0.518	0.899	1.108	0.812	0.123	0.260	0.471	0.708	0.574	2.445
11/13/17	10:09:00	F5	1172	1	20.05	5.63	2.76	20.78	12.78	24.25	12.88	12.2	14.32	12.95	1.72	0.93	0.133	0.072	-0.75	1.37	-0.036	0.066	0.623	0.534	1.036	1.209	0.857	0.138	0.281	0.490	0.615	0.527	2.270
3/13/18	10:21:00	F5	1172	1	22.79	6.71	2.75	20.99	13.76	26.06	12.26	12.73	15.65	14.07	1.38	0.99	0.098	0.070	-1.34	1.58	-0.064	0.075	0.670	0.540	0.921	1.143	0.805	0.121	0.294	0.410	0.656	0.528	2.051
3/7/18	11:07:00	F5	1174	1	21.66	7.48	2.5	22.29	15.48	26.73	10.89	13.32	16.33	14.11	1.46	0.87	0.103	0.062	-0.79	2.22	-0.035	0.100	0.633	0.528	1.029	1.234	0.834	0.115	0.345	0.334	0.694	0.579	2.070
3/13/18	10:17:00	F5	1174	1	22.12	6.31	2.84	22.31	13.63	26.69	11.04	13.24	16.5	13.93	1.51	1.01	0.108	0.073	-0.69	2.57	-0.031	0.115	0.624	0.522	1.009	1.207	0.836	0.128	0.285	0.450	0.611	0.511	2.160
12/5/17	10:04:00	F5	1174	1	23.24	6.48	2.68	23.82	14.69	27.78	10.28	13.71	16.77	14.79	1.65	0.96	0.112	0.065	-1.08	1.98	-0.045	0.083	0.621	0.532	1.025	1.195	0.857	0.115	0.279	0.414	0.617	0.529	2.267
3/24/18	11:46:00	F5	1180	1	19.4	5.6	2.45	17.69	13.11	22.55	11.28	11.57	13.65	12.62	1.31	0.93	0.104	0.074	-1.05	1.03	-0.059	0.058	0.713	0.560	0.912	1.162	0.784	0.126	0.289	0.438	0.741	0.581	2.341
12/31/17	11:19:00	F5	1180	1	19.69	6.36	2.45	21.52	14.23	24.96	12.2	13.48	15.9	13.91	1.54	0.91	0.111	0.065	-0.43	1.99	-0.020	0.092	0.646	0.557	1.093	1.268	0.862	0.124	0.323	0.385	0.661	0.570	2.237
1/11/18	9:33:00	F5	1180	2	18.96	6.25	2.51	20.25	13.62	22.8	10.77	13.7	15.84	13.74	1.47	0.94	0.107	0.068	-0.04	2.1	-0.002	0.104	0.679	0.603	1.068	1.203	0.888	0.132	0.330	0.402	0.673	0.597	2.179
11/28/17	11:21:00	F5	1181	1	22.44	6.3	2.62	22.21	14.35	26.86	11.46	14.66	17.97	13	1.28	0.93	0.098	0.072	1.66	4.97	0.075	0.224	0.585	0.484	0.990	1.197	0.827	0.117	0.281	0.416	0.646	0.534	2.278
11/22/17	10:06:00	F5	1181	1	25.63	6.13	2.97	27.33	14.65	29.52	12.7	15.03	17.91	14.3	1.6	1.02	0.112	0.071	0.73	3.61	0.027	0.132	0.523	0.484	1.066	1.152	0.926	0.116	0.239	0.485	0.536	0.496	2.390
12/4/17	11:47:00	F5	1181	1	23.91	6.86	2.85	25.62	16.5	29.45	11.94	15.3	18.32	15.08	1.58	1.09	0.105	0.072	0.22	3.24	0.009	0.126	0.589	0.512	1.072	1.232	0.870	0.119	0.287	0.415	0.644	0.560	2.405
12/17/17	11:12:00	F5	1182	1	20.09	6.84	2.74	21.65	13.7	25.23	10.59	13.63	15.66	14.04	1.55	1.14	0.110	0.081	-0.41	1.62	-0.019	0.075	0.648	0.556	1.078	1.256	0.858	0.136	0.340	0.401	0.633	0.543	2.003
1/7/18	10:12:00	F5	1182	2	17.69	5.88	2.55	19.26	13.84	23.33	10.94	12.84	14.8	13.48	1.57	1	0.116	0.074	-0.64	1.32	-0.033	0.069	0.700	0.578	1.089	1.319	0.826	0.144	0.332	0.434	0.719	0.593	2.354
12/31/17	12:00:00	F5	1182	1	16.61	5.79	2.75	18.68	13.7	22.44	10.37	12.07	14.7	13.24	1.64	1.06	0.124	0.080	-1.17	1.46	-0.063	0.078	0.709	0.590	1.125	1.351	0.832	0.166	0.349	0.475	0.733	0.611	2.366
12/1/17	10:40:00	F5	1183	1	21.42	7.56	2.67	25.27	15.44	27.56	11.31	14.8	17.45	14.29	1.57	1.05	0.110	0.073	0.51	3.16	0.020	0.125	0.565	0.519	1.180	1.287	0.917	0.125	0.353	0.353	0.611	0.560	2.042
12/5/17	10:07:00	F5	1183	2	21.02	6.54	2.52	23.49	14	26.21	11.2	14.21	16.46	13.36	1.52	0.94	0.114	0.070	0.85	3.1	0.036	0.132	0.569	0.510	1.118	1.247	0.896	0.120	0.311	0.385	0.596	0.534	2.141
12/17/17	11:20:00	F5	1183	1	22.76	6.75	2.4	23.15	14.66	27.55	11.65	14.66	17.33	14.1	1.61	0.94	0.114	0.067	0.56	3.23	0.024	0.140	0.609	0.512	1.017	1.210	0.840	0.105	0.297	0.356	0.633	0.532	2.172
3/18/18	10:47:00	F5	1185	1	21.86	6.45	2.21	21.06	15.37	25.82	11.11	13.83	15.42	14.11	1.32	0.89	0.094	0.063	-0.28	1.31	-0.013	0.062	0.670	0.546	0.963	1.181	0.816	0.101	0.295	0.343	0.730	0.595	2.383
3/7/18	11:11:00	F5	1185	1	19.56	6.37	2.24	21.86	14.61	24.99	10.07	13.05	15.32	13.1	1.49	0.88	0.114	0.067	-0.05	2.22	-0.002	0.102	0.599	0.524	1.118	1.278	0.875	0.115	0.326	0.352	0.668	0.585	2.294
12/17/17	11:23:00	F5	1185	1	20.65	6.6	2.55	21.88	13.53	25.44	10.46	12.74	15.78	14.53	1.81	0.88	0.125	0.061	-1.79	1.25	-0.082	0.057	0.664	0.571	1.060	1.232	0.860	0.123	0.320	0.386	0.618	0.532	2.050
3/9/18	9:53:00	C	1189	1	26.73	6.81	2.55	24.33	15.68	30.12	11.67	15.38	18.58	15.33	1.56	1.03	0.102	0.067	0.05	3.25	0.002	0.134	0.630	0.509	0.910	1.127	0.808	0.095	0.255	0.374	0.644	0.521	2.302
3/11/18	10:51:00	C	1189	1	26.78	7.9	2.69	25.17	16.46	31.46	11.41	16.79	19.92	16.65	1.57	1.01	0.094	0.061	0.14	3.27	0.006	0.130	0.662	0.529	0.940	1.175	0.800	0.100	0.295	0.341	0.654	0.523	2.084
12/17/17	11:26:00	C	1189	1	30.85	8.51	2.96	28.79	17.29	34.44	12.11	16.06	20.12	16.41	1.57	1.02	0.096	0.062	-0.35	3.71	-0.012	0.129	0.570	0.476	0.933	1.116	0.836	0.096	0.276	0.348	0.601	0.502	2.032
12/17/17	11:29:00	F5	1190	2	27.73	7.55	2.68	26.63	18.98	32.31	11.23	14.74	18.34	15.29	1.72	0.99	0.112	0.065	-0.55	3.05	-0.021	0.115	0.574	0.473	0.960	1.165	0.824	0.097	0.272	0.355	0.713	0.587	2.514
1/11/18	9:37:00	F5	1190	2	22.25	6.2	2.23	22.5	15.76	26.88	10.61	14.21	17	15.44	1.73	1.01	0.112	0.065	-1.23	1.56	-0.055	0.069	0.686	0.574	1.011	1.208	0.837	0.100	0.279	0.360	0.700	0.586	2.542
11/18/17	10:54:00	F5	1190	1	21.05	6	2.3	24.66	15.18	27.79	12.66	13.61	16.7	15.05	1.74	1.1	0.116	0.073	-1.44	1.65	-0.058	0.067	0.610	0.542	1.171	1.320	0.887	0.109	0.285	0.383	0.616	0.546	2.530
12/17/17	11:33:00	F5	1192	1	19.97	6.38	2.82	24.61	14.86	26.02	11	13.5	16.94	14.73	1.63	1.01	0.111	0.069	-1.23	2.21	-0.050	0.090	0.599	0.566	1.232	1.303	0.946	0.141	0.319	0.442	0.604	0.571	2.329
3/7/18	11:26:00	F5	1192	1	20.69	6.85	2.67	21.39	15.82	26.48	10.69	14.2	16.41	14.5	1.83	0.86	0.126	0.059	-0.3	1.91	-0.014	0.089	0.678	0.548	1.034	1.280	0.808	0.129	0.331	0.390	0.740	0.597	2.309
3/9/18	11:16:00	F5	1192	1	20.16	6.21	2.46	21.45	15.58	25.73	11.34	13.9	15.95	13.97	1.56	1.02	0.112	0.073	-0.07	1.98	-0.003	0.092	0.651	0.543	1.064	1.276	0.834	0.122	0.308	0.396	0.726	0.606	2.509
2/23/18	11:33:00	F5	1196	1	23.21	6.64	2.54	24.55	16.73	28.01	12.02	13.6	16.12	15.68	1.83	1.01	0.117	0.064	-2.08	0.44	-0.085	0.018	0.639	0.560	1.058	1.207	0.876	0.109	0.286	0.383	0.681	0.597	2.520
3/7/18	11:30:00	F5	1196	1	22.52	6.37	2.47	22.28	16.15	27.15	10.83	13.58	15.9	15.59	1.83	0.95	0.117	0.061	-2.01	0.31	-0.090	0.014	0.700	0.574	0.989	1.206	0.821	0.110	0.283	0.388	0.725	0.595	2.535
4/18/18	11:20:00	F5	1196	1	24.28	6.19	2.57	21.61	14.84	26.29	12.71	14.2	17.47	16.82	1.78	1.02	0.106	0.061	-2.62	0.65	-0.121	0.030	0.778	0.640	0.890	1.083	0.822	0.106	0.255	0.415	0.687	0.564	2.397
4/24/18	11:56:00	F5	1198	1	19.94	5.89	2.26	22.77	14.14	26.23	11.41	13.72	16.58	12.33	1.35	1.03	0.109	0.084	1.39	4.25	0.061	0.187	0.542	0.470	1.142	1.315	0.868	0.113	0.295	0.384	0.621	0.539	2.401
12/5/17	10:11:00	F5	1198	1	20.8	6.39	2.29	23.18	14.82	26.88	10.22	14.12	16.7	12.91	1.74	0.95	0.135	0.074	1.21	3.79	0.052	0.164	0.557	0.480	1.114	1.292	0.862	0.110	0.307	0.358	0.639	0.551	2.319
4/29/18	10:01:00	F5	1198	1	20.44	5.84	2.53	20.51	12.34	25.44	10.22	12.67	15.06	10.79	1.44	0.85	0.133	0.079	1.88	4.27	0.092	0.208	0.526	0.424	1.003	1.245	0.806	0.124	0.286	0.433	0.602	0.485	2.113
1/11/18	9:40:00	F5	1200	1	18.99	5.98	2.49	20.66	14.04	22.94	10.88	12.69	15.83	12.29	1.56	1.11	0.127	0.090	0.4	3.54	0.019	0.171	0.595	0.536	1.088	1.208	0.901	0.131	0.315	0.416	0.680	0.612	2.348
3/30/18	10:02:00	F5	1200	1	22.59	7.13	2.82	24.37	16.03	28.88	12.68	14.45	17.62	13.96	1.54	0.99	0.110	0.071	0.49	3.66	0.020	0.150	0.573	0.483	1.079	1.278	0.844	0.125	0.316	0.396	0.658	0.555	2.248
3/28/18	10:43:00	F5	1200	1	20.2	6.62	2.63	24.08	16.15	28.16	11.81	14.05	16.65	13.34	1.4	0.98	0.105	0.073	0.71	3.31	0.029	0.137	0.554	0.474	1.192	1.394	0.855	0.130	0.328	0.397	0.671	0.574	2.440
12/5/17	10:34:00	F5	1203	2	19.81	6.12	2.71	20.66	12.73	24.06	11.54	12.21	14.71	10.16	1.6	0.89	0.157	0.088	2.05	4.55	0.099	0.220	0.492	0.422	1.043	1.215	0.859	0.137	0.309	0.443	0.616	0.529	2.080
