Date	Number	Time	Sp	Ind	Infl_pos	Cor_Len_Var	Nectar_UNC	Nectar_CON	Sugar_UND	Sugar_D+2.5	Sugar (UNDc; mg/mL)	"Sugar (D_2.5_c), mg/mL"	"Sugar (D, c, mg/mL)"	SugConAvg(mg/ml)	TotalSugAmt	Time Removed
3/27/18	33	11:17:00 AM	F5	871	1	25.66	20.33	1.270625	24.8	8.2	273.072416	84.088056	249.5343049	261.3033604	332.0185823	10:45-10:50
4/26/18	26	11:06:00 AM	F5	872	1	26.31	22.91	1.431875	26.8	10.1	297.790896	104.255264	286.2810414	292.0359687	418.1590027	10:56-10:59
2/17/18	31	11:04:00 AM	F5	872	1	23.4	19.91	1.244375	25.2	7.9	277.982576	80.938344	243.5467699	260.764673	324.48904	10:40-10:42
5/5/18	2	11:07:00 AM	F5	872	1	27.85	20.9	1.30625	27	9.9	300.2858	102.114584	297.5491945	298.9174973	390.4609808	10:58-11:00
3/25/18	26	11:06:00 AM	F5	873	1	24.29	19.49	1.218125	26	8.6	287.8532	88.302344	269.5282937	278.6907469	339.4801661	10:53-10:56
4/19/18	5	10:18:00 AM	F5	873	1	26.66	25.01	1.563125	30.3	11.5	342.056936	119.3574	310.2528818	326.1549089	509.820892	9:56-9:59
5/2/18	6	11:03:00 AM	F5	873	1	26.19	25.32	1.5825	26	10.5	287.8532	108.5492	280.0329283	283.9430641	449.3398989	10:36-10:39
1/23/18	30	11:02:00 AM	F5	875	1	22.24	13.47	0.841875	21.3	5.1	230.823776	51.995864	206.4008054	218.6122907	184.0442222	10:20-10:24
4/21/18	18	10:24:00 AM	F5	875	1	26.71	22.94	1.43375	27.9	10.2	311.564744	105.327176	288.9839781	300.274361	430.5183651	9:58-10:01
2/10/18	12	9:51:00 AM	F5	875	1	24.54	15.7	0.98125	28.3	8.5	316.604856	87.2472	309.5330599	313.0689579	307.1989149	9:05-9:08
11/19/17	21	11:20:00 AM	F5	877	1	25.33	25.33	1.583125	29.4	11.1	330.551624	115.021544	296.6584078	313.6050159	496.4759408	10:32-10:35
11/25/17	17	10:35:00 AM	F5	877	1	23.13	16.78	1.04875	29.8	9.3	335.654616	95.717696	323.8886042	329.7716101	345.8479761	10:09-10:14
11/27/17	20	11:15:00 AM	F5	877	1	23.2	34.81	2.175625	33	15.2	377.0822	160.258976	344.4117781	360.746989	784.8501679	10:33-10:38
2/10/18	9	9:41:00 AM	L	882	2	18.03	7.87	0.491875	24.1	3.4	264.519984	34.824504	211.8232537	238.1716188	117.150665	9:05-9:08
2/9/18	27	10:57:00 AM	L	882	1	18.54	16.42	1.02625	22	6	239.1708	61.2092	210.3180916	224.7444458	230.6439875	10:43-10:47
1/6/18	30	11:22:00 AM	L	882	1	18.22	3.89	0.243125	31.8	3	361.421096	30.8282	347.8276859	354.6243909	86.21805504	11:01-11:05
12/16/17	5	9:48:00 AM	F5	884	1	27.78	24.5	1.53125	32	12.2	364.0208	126.985496	334.3087548	349.1647774	534.6585654	9:24-9:28
11/2/17	28	11:46:00 AM	F5	884	1	31.17	49.86	3.11625	31	18.7	351.0642	200.270136	360.9361095	356.0001548	1109.385482	11:12-11:15
12/19/17	18	10:38:00 AM	F5	884	1	27.81	37.03	2.314375	31.1	15.1	352.355144	159.134664	331.0327618	341.6939529	790.8079422	10:13-10:15
4/19/18	1	10:04:00 AM	F5	885	1	24.92	7.69	0.480625	30.7	5.4	347.197656	55.057544	341.4426883	344.3201722	165.4888828	9:56-9:59
3/16/18	10	10:55:00 AM	F5	885	2	22.55	6.62	0.41375	24	3.1	263.3024	31.825704	224.1260303	243.7142151	100.8367565	10:17-10:20
3/27/18	29	11:02:00 AM	F5	885	1	22.18	2.22	0.13875	22.5	1.2	245.1644	13.052336	248.2295612	246.6969806	34.22920606	10:45-10:50
1/20/18	21	10:25:00 AM	F5	890	2	24.66	23.91	1.494375	27.3	11.2	304.036016	116.103936	310.338877	307.1874465	459.0532404	9:55-9:59
2/1/18	32	11:18:00 AM	F5	890	1	23.39	21.45	1.340625	25.5	9.4	281.6762	96.781224	277.259031	279.4676155	374.661272	10:46-10:48
1/23/18	26	10:48:00 AM	F5	890	1	27.03	31.27	1.954375	26.6	11.9	295.300184	123.710024	281.9575763	288.6288801	564.0890675	10:20-10:24
3/25/18	35	11:33:00 AM	L	891	1	20.03	5.41	0.338125	19.9	2	214.283784	20.9108	175.5193028	194.9015434	65.90108436	10:53-10:56
11/19/17	12	10:40:00 AM	L	891	1	19.28	4.1	0.25625	21.7	1.9	235.587216	19.924824	214.3133508	224.9502834	57.64351012	10:32-10:35
2/10/18	1	9:13:00 AM	L	891	1	20.02	5.62	0.35125	18.2	1.9	194.475656	19.924824	161.738518	178.107087	62.56011431	9:05-9:08
11/19/17	17	11:02:00 AM	F5	892	1	27.86	27.32	1.7075	25.8		285.379256	1.3904	3.426124744	144.4026904	246.5675939	10:32-10:35
11/27/17	16	10:56:00 AM	F5	892	1	24.37	25.95	1.621875	24.4	9.9	268.179024	102.114584	259.5166403	263.8478321	427.9282027	10:33-10:38
11/15/17	22	11:49:00 AM	F5	892	1	26.52	19.17	1.198125	20.7	6.8	223.710056	69.470096	214.4259562	219.0680061	262.4708548	11:16-11:20
1/23/18	13	9:56:00 AM	F5	893	1	28.69	28.07	1.754375	28.6	12.1	320.395944	125.892624	305.2907344	312.8433392	548.8445332	9:50-9:52
1/6/18	31	11:26:00 AM	F5	893	1	28.16	34.98	2.18625	31.1	15.1	352.355144	159.134664	341.1068355	346.7309898	758.0406265	11:01-11:05
1/20/18	17	10:12:00 AM	F5	893	1	28.18	28.93	1.808125	29.9	13	336.932984	135.7662	323.4830337	330.2080089	597.0573561	9:55-9:59
4/7/18	17	10:22:00 AM	F5	894	1	26.93	21.39	1.336875	30.2	10.4	340.774376	107.474144	308.4543104	324.6143432	433.9688001	10:01-10:04
4/13/18	11	9:52:00 AM	F5	894	1	27.76	11.69	0.730625	31.7	7.6	360.122816	77.798064	344.0018758	352.0623459	257.2255515	9:12-9:15
4/19/18	2	10:07:00 AM	F5	894	1	24.91	15.7	0.98125	29.2	8.7	328.006416	89.358536	317.0235959	322.5150059	316.4678495	9:56-9:59
1/23/18	21	10:28:00 AM	F5	895	1	27.31	24.83	1.551875	26.2	9.8	290.331336	101.045816	263.826027	277.0786815	429.9914789	10:20-10:24
11/19/17	15	10:54:00 AM	F5	895	1	31.33	35.38	2.21125	29.8	13.6	335.654616	142.395744	303.3858446	319.5202303	706.5391093	10:32-10:35
2/9/18	25	10:51:00 AM	F5	895	1	26.37	35.36	2.21	31.2	14.3	353.647136	150.177896	320.0623937	336.8547649	744.4490304	10:43-10:47
4/19/18	10	10:32:00 AM	F5	897	1	25.9	12.06	0.75375	29.5	6.9	331.8258	70.507424	304.3628933	318.0943467	239.7636138	9:56-9:59
4/3/18	4	9:21:00 AM	F5	897	1	24.48	14.85	0.928125	32	8.9	364.0208	91.474064	337.8688492	350.9448246	325.7206653	9:04-9:07
4/7/18	33	11:28:00 AM	F5	897	1	24.26	22.17	1.385625	33	14.4	377.0822	151.293824	424.2641876	400.6731938	555.1827942	10:46-10:50
4/26/18	37	11:44:00 AM	F5	898	1	28.48	50.26	3.14125	31.9	18.1	362.720424	193.319904	347.1757767	354.9481003	1114.98072	10:56-10:59
4/21/18	32	11:11:00 AM	F5	898	1	29.98	21.63	1.351875	34.9	12.1	402.187584	125.892624	358.7037641	380.445674	514.3149955	10:43-10:47
4/19/18	8	10:27:00 AM	F5	898	1	29.99	19.94	1.24625	35.8	12.1	414.211656	125.892624	378.4355006	396.3235783	493.9182595	9:56-9:59
2/13/18	21	10:21:00 AM	F5	899	1	29.54	26.16	1.635	34.9	13.2	402.187584	137.971856	348.9379967	375.5627903	614.0451621	9:47-9:50
2/10/18	2	9:16:00 AM	F5	899	1	30.28	29.83	1.864375	31.1	13	352.355144	135.7662	317.819435	335.0872895	624.7283654	9:05-9:08
1/6/18	32	11:29:00 AM	F5	899	1	26.46	19.09	1.193125	27.1	9.3	301.534824	95.717696	296.2786096	298.9067168	356.6330765	11:01-11:05
11/19/17	25	11:39:00 AM	F5	901	1	26.14	26.57	1.660625	24.1	10.6	264.519984	109.625304	274.6615163	269.5907501	447.6891394	11:20-11:24
11/15/17	3	10:25:00 AM	F5	901	1	26.56	19.86	1.24125	24.7	8.5	271.847496	87.2472	262.9716713	267.4095836	331.9221456	10:11-10:14
4/7/18	27	11:06:00 AM	F5	901	1	28.32	40.97	2.560625	26.8	13.2	297.790896	137.971856	272.6771096	285.2340028	730.3773184	10:46-10:50
2/9/18	26	10:54:00 AM	F5	904	1	23.55	17	1.0625	20.2	5.9	217.810776	60.181304	201.7843722	209.7975741	222.9099225	10:43-10:47
2/24/18	23	10:33:00 AM	F5	904	1	23.02	9.13	0.570625	27.8	5.1	310.307336	51.995864	279.7981159	295.052726	168.3644618	9:49-9:53
2/27/18	9	9:49:00 AM	F5	904	1	19.36	3.08	0.1925	34.1	2.5	391.570784	25.8564	361.6538026	376.6122933	72.49786646	9:15-9:19
11/19/17	26	11:43:00 AM	F5	906	1	27	31.25	1.953125	26.2	11.4	290.331336	118.271864	269.6598499	279.995593	546.8663926	11:20-11:24
4/19/18	17	10:56:00 AM	F5	906	1	27.87	25.03	1.564375	27.6	10.6	307.795664	109.625304	284.8155621	296.305613	463.5330933	10:35-10:38
2/9/18	28	11:00:00 AM	F5	906	1	24.42	40.29	2.518125	25.5	12	281.6762	124.8008	248.7033068	265.1897534	667.7809478	10:43-10:47
3/27/18	26	10:52:00 AM	F5	907	1	20.6	4.09	0.255625	21.6	2	234.394784	20.9108	225.4174015	229.9060927	58.76974495	10:45-10:50
3/10/18	35	11:59:00 AM	F5	907	1	25.77	24.95	1.559375	24.7	9.1	271.847496	93.593784	243.6439387	257.7457174	401.9222281	11:46-11:48
12/16/17	2	9:37:00 AM	F5	907	1	27.21	26.29	1.643125	31.4	14.2	356.234264	149.063016	375.8610624	366.0476632	601.4620666	9:24-9:28
4/3/18	2	9:15:00 AM	F5	911	1	29.94	21.37	1.335625	32.4	11.2	369.232784	116.103936	333.4252949	351.3290395	469.2438484	9:04-9:07
4/13/18	3	9:26:00 AM	F5	911	1	29.56	19.01	1.188125	33.3	10.9	381.021056	112.859904	350.3347152	365.6778856	434.4710378	9:12-9:15
4/19/18	19	11:02:00 AM	F5	911	1	28.58	27.88	1.7425	33.2	13.8	379.707056	144.613976	352.0945728	365.9008144	637.5821691	10:35-10:38
11/19/17	30	11:56:00 AM	F5	912	1	27.55	33.98	2.12375	24	11.2	263.3024	116.103936	252.7771979	258.039799	548.0120231	11:20-11:24
12/16/17	6	9:52:00 AM	F5	912	1	23.92	14.85	0.928125	24	6.3	263.3024	64.299176	237.4956097	250.3990048	232.4015763	9:24-9:28
2/1/18	33	11:22:00 AM	F5	912	1	21.73	25.3	1.58125	23.6	9.1	258.442544	93.593784	241.5681461	250.005345	395.3209518	10:46-10:48
1/6/18	36	11:43:00 AM	F5	914	1	29.55	36.31	2.269375	28.5	13.8	319.1312	144.613976	303.9243324	311.5277662	706.9733244	11:01-11:05
1/20/18	28	10:56:00 AM	F5	914	1	23.91	32.34	2.02125	25.1	11.2	276.753464	116.103936	259.7080622	268.2307631	542.1614299	10:45-10:48
12/16/17	4	9:45:00 AM	F5	914	1	28.98	30.16	1.885	28.5	13	319.1312	135.7662	315.8274732	317.4793366	598.4485495	9:24-9:28
11/19/17	29	11:53:00 AM	F5	915	1	23.88	16.67	1.041875	22.2	6.3	241.565096	64.299176	218.586341	230.0757185	239.7101392	11:20-11:24
2/9/18	36	11:29:00 AM	F5	915	1	26.45	34.01	2.125625	28	13	312.8232	135.7662	295.4441771	304.1336885	646.4741716	10:43-10:47
2/17/18	36	11:21:00 AM	F5	915	1	27.61	25.97	1.623125	27.1	10.8	301.534824	111.780656	283.9495524	292.7421882	475.1571642	10:40-10:42
3/17/18	15	10:05:00 AM	F5	916	1	29.96	28.94	1.80875	34.8	15.1	400.856816	159.134664	379.0858236	389.9713198	705.3606247	9:50-9:54
3/20/18	15	10:10:00 AM	F5	916	1	30.1	44.1	2.75625	34.8	18.5	400.856816	197.9492	377.4949596	389.1758878	1072.666041	9:59-10:03
3/16/18	6	10:40:00 AM	F5	916	1	29.28	36.96	2.31	34	16.9	390.2484	179.532624	373.8320006	382.0402003	882.5128627	10:17-10:20
4/28/18	10	10:40:00 AM	L	921	1	19.64	1.81	0.113125	21.8	0.9	236.780696	10.122704	233.8288697	235.3047829	26.61885357	10:02-10:06
4/26/18	27	11:09:00 AM	L	921	1	21.54	6.95	0.434375	18	2.5	192.1652	25.8564	174.6702129	183.4177065	79.67206626	10:56-10:59
5/1/18	3	11:02:00 AM	L	921	1	23.1	22.8	1.425	22.8	8.6	248.773136	88.302344	243.218737	245.9959365	350.5442095	10:49-10:53
2/1/18	27	10:59:00 AM	F5	922	1	22.17	25.17	1.573125	26.2	10.7	290.331336	110.702456	286.6300778	288.4807069	453.816212	10:46-10:48
11/19/17	27	11:46:00 AM	F5	922	1	29.54	24.59	1.536875	25	10.8	275.5254	111.780656	293.6117353	284.5685677	437.3463175	11:20-11:24
11/4/17	7	10:11:00 AM	F5	922	1	28.33	19.56	1.2225	28.3	9.3	316.604856	95.717696	291.4594056	304.0321308	371.6792799	9:39-9:42
11/2/17	25	11:35:00 AM	F5	923	1	29.77	35.1	2.19375	25.7	11.6	284.143856	120.443984	257.7020854	270.9229707	594.337267	11:12-11:15
1/20/18	35	11:19:00 AM	F5	923	1	26.72	31.58	1.97375	26.2	11.1	290.331336	115.021544	260.7106434	275.5209897	543.8095534	10:45-10:48
1/23/18	29	10:59:00 AM	F5	923	1	30.55	35.66	2.22875	24.9	11.6	274.298384	120.443984	255.5466021	264.922493	590.4460063	10:20-10:24
4/26/18	29	11:17:00 AM	F5	924	1	25.79	26.57	1.660625	30.2	11.8	340.774376	122.620296	307.2199136	323.9971448	538.0377586	10:56-10:59
4/30/18	14	10:45:00 AM	F5	924	1	24.26	27.04	1.69	31.4	13	356.234264	135.7662	336.603774	346.419019	585.4481421	10:35-10:38
4/7/18	36	11:39:00 AM	F5	924	1	27.46	26.64	1.665	30.2	12.2	340.774376	126.985496	317.6544089	329.2143925	548.1419635	10:46-10:50
3/10/18	7	9:43:00 AM	F5	925	1	22.61	1.72	0.1075	34	1.3	390.2484	14.030976	340.3327434	365.2905717	39.26873646	9:14-9:18
2/27/18	7	9:43:00 AM	F5	925	1	25.02	10.23	0.639375	30.4	6.2	343.340544	63.268136	310.650877	326.9957105	209.0728824	9:15-9:19
3/12/18	24	10:45:00 AM	F5	925	1	22.01	3.27	0.204375	30.5	2.3	344.6252	23.875016	315.9241414	330.2746707	67.49988582	10:05-10:09
3/27/18	34	11:20:00 AM	F5	928	1	23.73	9.58	0.59875	23.2	4.2	253.599456	42.867416	221.8545392	237.7269976	142.3390398	10:45-10:50
4/19/18	14	10:47:00 AM	F5	928	1	27.2	18.55	1.159375	26.5	8.6	294.0564	88.302344	278.7117111	286.3840556	332.0265145	10:35-10:38
4/3/18	9	9:38:00 AM	F5	928	1	24.03	4.94	0.30875	24.2	2.4	265.738616	24.865184	226.2027063	245.9706611	75.94344161	9:04-9:07
1/23/18	16	10:06:00 AM	F5	929	1	24.84	10.02	0.62625	23.7	4.2	259.655936	42.867416	213.9948252	236.8253806	148.3118946	9:50-9:52
1/6/18	27	11:13:00 AM	F5	929	1	22.12	8.55	0.534375	27.2	6.1	302.784896	62.238144	353.4107475	328.0978218	175.3272735	11:01-11:05
12/16/17	7	9:55:00 AM	F5	929	1	23.29	7.59	0.474375	30.8	5.2	348.485456	53.015376	332.4112969	340.4483765	161.5001986	9:24-9:28
11/2/17	26	11:39:00 AM	F5	930	1	28.54	22.85	1.428125	29.9	11	336.932984	113.9402	313.3978805	325.1654323	464.376883	11:12-11:15
3/22/18	27	11:27:00 AM	F5	930	1	26.57	27.74	1.73375	32.2	14.3	366.624696	150.177896	366.7285752	366.6766356	635.725617	11:11-11:15
3/12/18	35	11:36:00 AM	F5	930	1	25.78	27.44	1.715	34.4	14.6	395.544224	153.528824	377.3317744	386.4379992	662.7411686	10:53-10:57
1/23/18	28	10:54:00 AM	F5	931	1	25.64	11.28	0.705	21.5	4.7	233.2034	47.928296	217.8867925	225.5450962	159.0092928	10:20-10:24
11/4/17	3	9:55:00 AM	F5	931	1	28.25	20.26	1.26625	23.2	7.5	253.599456	76.7534	228.2902213	240.9448387	305.096402	9:39-9:42
2/1/18	25	10:52:00 AM	F5	931	1	22.8	19.3	1.20625	27.8	9	310.307336	92.5334	284.3124674	297.3099017	358.6300689	10:46-10:48
4/13/18	6	9:35:00 AM	F5	932	1	27.11	9.81	0.613125	24.5	4.6	269.4008	46.914024	238.2046417	253.8027209	155.6127933	9:12-9:15
4/23/18	26	10:38:00 AM	F5	932	1	25.21	11.77	0.735625	27	5.6	300.2858	57.103904	251.1698479	275.727824	202.8322805	10:29-10:32
5/9/18	2	11:33:00 AM	F5	932	1	22.7	0	0	0	0	0	0	0	0	0	11:26-11:27
1/20/18	32	11:09:00 AM	F5	933	1	22.46	16.19	1.011875	24.2	7	265.738616	71.5458	248.3112107	257.0249134	260.0770842	10:45-10:48
2/17/18	28	10:53:00 AM	F5	933	1	25.61	19.06	1.19125	25.7	8.1	284.143856	83.037104	257.3017504	270.7228032	322.4985393	10:40-10:42
2/10/18	13	9:55:00 AM	F5	933	1	26.84	25.11	1.569375	27.4	10.4	305.288184	107.474144	278.679471	291.9838275	458.2321193	9:05-9:08
1/23/18	25	10:44:00 AM	F5	936	2	21.47	22.96	1.435	29	10.7	325.4654	110.702456	303.5638776	314.5146388	451.3285067	10:20-10:24
1/6/18	28	11:16:00 AM	F5	936	1	24	15.97	0.998125	26	7.2	287.8532	73.625696	258.0357048	272.9444524	272.4326816	11:01-11:05
2/6/18	16	10:17:00 AM	F5	936	1	20.25	10.95	0.684375	24.8	5.9	273.072416	60.181304	280.0216839	276.54705	189.2618873	9:56-10:01
1/9/18	37	11:26:00 AM	F5	938	1	26.36	27.88	1.7425	29.4	13.1	330.551624	136.868504	333.2365155	331.8940697	578.3254165	11:19-11:22
1/6/18	34	11:36:00 AM	F5	938	1	29.98	30.27	1.891875	33.5	15.1	383.6522	159.134664	369.4216333	376.5369166	712.3607791	11:01-11:05
12/16/17	10	10:06:00 AM	F5	938	1	29.37	21.1	1.31875	33.6	12.3	384.969344	128.079416	370.8839961	377.92667	498.3907961	9:24-9:28
1/6/18	26	11:09:00 AM	F5	941	1	24.7	35.2	2.2	30.8	15.2	348.485456	160.258976	342.3714487	345.4284524	759.9425953	11:01-11:05
1/9/18	39	11:33:00 AM	F5	941	1	24.22	17.11	1.069375	21.8	6.8	236.780696	69.470096	231.878269	234.3294825	250.5860903	11:19-11:22
1/20/18	34	11:16:00 AM	F5	941	1	23.32	27.26	1.70375	27	11	300.2858	113.9402	281.1305155	290.7081577	495.2940237	10:45-10:48
2/22/18	36	11:33:00 AM	F5	943	1	28.35	32.72	2.045	31.1	14.1	352.355144	147.949184	328.8161571	340.5856506	696.4976555	10:44-10:48
2/10/18	10	9:45:00 AM	F5	943	1	26.5	25	1.5625	31.4	11.9	356.234264	123.710024	321.6460624	338.9401632	529.594005	9:05-9:08
2/17/18	37	11:25:00 AM	F5	943	1	27.74	28.25	1.765625	27.3	11.1	304.036016	115.021544	277.8839072	290.9599616	513.7261822	10:40-10:42
2/24/18	14	10:00:00 AM	F5	945	1	23.34	10.21	0.638125	24.6	4.7	270.623624	47.928296	235.6983097	253.1609669	161.548342	9:49-9:53
2/17/18	35	11:17:00 AM	F5	945	1	21.09	11.63	0.726875	23.2	5	253.599456	50.9774	226.3080965	239.9537762	174.4164011	10:40-10:42
2/10/18	14	9:58:00 AM	F5	945	1	25.82	25.36	1.585	25	9.5	275.5254	97.8458	252.1767148	263.8510574	418.203926	9:05-9:08
5/2/18	5	11:00:00 AM	F5	953	1	29	21.86	1.36625	23.5	8.9	257.2302	91.474064	258.8556999	258.0429499	352.5511803	10:36-10:39
5/2/18	9	11:12:00 AM	F5	953	1	29.68	22.48	1.405	27	10.5	300.2858	108.5492	301.6972427	300.9915214	422.8930876	10:36-10:39
3/27/18	39	11:38:00 AM	F5	953	1	27.08	32.9	2.05625	29.2	13.1	328.006416	136.868504	303.27398	315.640198	649.0351571	11:28-11:30
4/26/18	33	11:31:00 AM	F5	954	1	22.77	15.12	0.945	25.2	9	277.982576	92.5334	337.3307545	307.6566652	290.7355486	10:56-10:59
4/23/18	36	11:12:00 AM	F5	954	1	26.71	36.36	2.2725	31.6	15	358.825584	158.0114	331.841323	345.3334535	784.7702731	10:29-10:32
4/19/18	23	11:13:00 AM	F5	954	1	24.75	22.38	1.39875	27.3	9.8	304.036016	101.045816	281.6460233	292.8410197	409.6113763	10:35-10:38
2/10/18	11	9:48:00 AM	F5	955	1	24.72	22.37	1.398125	32.8	11.3	374.461536	117.187376	326.7311865	350.5963612	490.1775375	9:05-9:08
2/17/18	16	10:07:00 AM	F5	955	1	25.63	27.77	1.735625	34.2	14.1	392.894216	147.949184	361.0556788	376.9749474	654.2871431	9:47-9:51
1/23/18	27	10:51:00 AM	F5	955	2	24.25	30	1.875	29	12.2	325.4654	126.985496	296.2994907	310.8824453	582.9045849	10:20-10:24
1/9/18	43	11:48:00 AM	F5	957	1	25.35	4.88	0.305	19	2	203.7594	20.9108	192.3108	198.0351	60.4007055	11:19-11:22
12/16/17	9	10:02:00 AM	F5	957	1	26.51	9.36	0.585	29.8	5.2	335.654616	53.015376	279.5768119	307.6157139	179.9551926	9:24-9:28
4/19/18	13	10:44:00 AM	F5	957	1	24.74	7.65	0.478125	24	3.5	263.3024	35.8262	223.1527359	243.227568	116.293181	10:35-10:38
1/9/18	40	11:37:00 AM	F5	961	1	25.53	45.36	2.835	28.1	15.6	314.082704	164.766704	310.0636211	312.0731626	884.727416	11:19-11:22
1/6/18	40	11:57:00 AM	F5	961	1	27.76	49.48	3.0925	30.2	16.9	340.774376	179.532624	324.6681325	332.7212542	1028.940479	11:46-11:47
12/16/17	35	12:00:00 PM	F5	961	2	26.74	40.15	2.509375	31.5	16.8	357.5294	178.390496	356.1145269	356.8219634	895.4001144	11:33-11:37
11/4/17	11	10:29:00 AM	F5	962	1	26.74	23.37	1.460625	29	11.3	325.4654	117.187376	317.7648274	321.6151137	469.7590754	9:39-9:42
11/25/17	13	10:17:00 AM	F5	962	1	23.96	26.33	1.645625	27.5	11	306.5414	113.9402	287.0358324	296.7886162	488.4027665	10:09-10:14
11/10/17	11	10:22:00 AM	F5	962	1	24.92	16.78	1.04875	30	9.2	338.2124	94.655216	320.2933948	329.2528974	345.3039761	10:08-10:11
2/10/18	6	9:31:00 AM	F5	963	1	28.17	43.52	2.72	29.5	15.5	331.8258	163.6382	314.0409574	322.9333787	878.3787901	9:05-9:08
1/23/18	24	10:40:00 AM	F5	963	1	26.07	45.08	2.8175	28.4	17.1	317.867504	181.820024	343.1510125	330.5092582	931.209835	10:20-10:24
2/9/18	31	11:11:00 AM	F5	963	1	25.1	26.7	1.66875	26.1	10.2	289.091744	105.327176	263.1206981	276.106221	460.7522563	10:43-10:47
1/23/18	22	10:31:00 AM	F5	964	1	26.31	4.41	0.275625	26.2	2.6	290.331336	26.848664	270.3739611	280.3526485	77.27219874	10:20-10:24
2/17/18	18	10:14:00 AM	F5	964	1	20.91	5.82	0.36375	31.5	3.9	357.5294	39.843464	313.6817045	335.6055523	122.0765196	9:47-9:51
2/22/18	19	10:27:00 AM	F5	964	1	25.06	10.48	0.655	27.8	5.5	310.307336	56.0802	270.1267649	290.2170504	190.092168	10:00-10:04
11/4/17	1	9:47:00 AM	F5	966	1	28.69	46.67	2.916875	31.8	17.9	361.421096	191.011544	354.7240308	358.0725634	1044.452908	9:39-9:42
11/10/17	10	10:17:00 AM	F5	966	1	27.25	16.11	1.006875	25.5	7.4	281.6762	75.709784	263.6918672	272.6840336	274.5587363	10:08-10:11
11/19/17	28	11:49:00 AM	F5	966	1	28.09	20.46	1.27875	27.2	9.1	302.784896	93.593784	276.5728339	289.6788649	370.4268485	11:20-11:24
3/31/18	42	11:50:00 AM	F5	968	1	28.96	55.5	3.46875	26	14.9	287.8532	156.889184	269.9624698	278.9078349	967.4615523	11:27-11:30
3/27/18	38	11:34:00 AM	F5	968	1	27.81	39.22	2.45125	25.1	12.6	276.753464	131.367464	265.3475395	271.0505017	664.4125423	11:28-11:30
4/5/18	32	11:10:00 AM	F5	968	1	29.91	30.79	1.924375	29	12.7	325.4654	132.465576	304.5546647	315.0100323	606.1974309	10:40-10:43
1/23/18	23	10:36:00 AM	F5	970	1	29.05	46.85	2.928125	30.6	17.5	345.910904	186.4074	345.5599293	345.7354167	1012.356517	10:20-10:24
2/1/18	31	11:15:00 AM	F5	970	2	27.25	55.97	3.498125	33	19.9	377.0822	214.283784	367.42567	372.253935	1302.190796	10:46-10:48
1/9/18	42	11:45:00 AM	F5	970	1	27.58	47.5	2.96875	31.5	16.4	357.5294	173.832464	320.2176968	338.8735484	1006.030847	11:19-11:22
2/22/18	29	11:07:00 AM	F5	971	1	24.43	19.09	1.193125	28.8	9.1	322.928576	93.593784	289.7043843	306.3164802	365.4738504	10:44-10:48
2/17/18	43	11:50:00 AM	F5	971	1	24.02	13.26	0.82875	31.8	7.2	361.421096	73.625696	295.7243265	328.5727112	272.3046344	11:28-11:33
1/9/18	44	11:52:00 AM	F5	971	1	27.53	32.93	2.058125	30	14.2	338.2124	149.063016	330.1295401	334.1709701	687.7656278	11:19-11:22
2/27/18	11	9:56:00 AM	F5	973	2	25.45	2.44	0.1525	28	1.4	312.8232	15.010664	261.087123	286.9551615	43.76066213	9:15-9:19
3/16/18	9	10:51:00 AM	F5	973	1	28.23	33.74	2.10875	31.7	14.9	360.122816	156.889184	342.8870311	351.5049235	741.2360074	10:17-10:20
3/14/18	13	10:15:00 AM	F5	973	1	28.57	36.75	2.296875	31.7	15.5	360.122816	163.6382	341.7478054	350.9353107	806.0545418	10:07-10:10
2/10/18	5	9:27:00 AM	F5	974	2	27.54	18.1	1.13125	26.6	7.9	295.300184	80.938344	259.8076125	277.5538983	313.9828475	9:05-9:08
1/9/18	45	11:56:00 AM	F5	974	1	26.96	36.28	2.2675	28.9	14	324.196464	146.8364	308.7287925	316.4626283	717.5790097	11:19-11:22
2/17/18	15	10:02:00 AM	F5	974	1	24.62	9.12	0.57	26.7	4.4	296.545016	44.888624	241.7685538	269.1567849	153.4193674	9:47-9:51
4/23/18	33	11:01:00 AM	F5	976	1	30.71	42.17	2.635625	27.9	14.1	311.564744	147.949184	288.2851423	299.9249431	790.4896782	10:29-10:32
4/19/18	20	11:05:00 AM	F5	976	1	29.17	25.03	1.564375	25.1	9.6	276.753464	98.911424	256.9800201	266.866742	417.4796595	10:35-10:38
4/21/18	29	11:01:00 AM	F5	976	1	30.43	40.98	2.56125	25.9	13	286.615704	135.7662	268.2856729	277.4506885	710.6205759	10:43-10:47
4/27/18	2	10:32:00 AM	F5	977	1	28.68	33.74	2.10875	27.8	14.3	310.307336	150.177896	328.2192665	319.2633012	673.2464864	10:21-10:24
1/23/18	33	11:16:00 AM	F5	977	2	24.34	29.09	1.818125	25.7	11.2	284.143856	116.103936	275.751837	279.9478465	508.9801784	11:09-11:12
4/23/18	30	10:51:00 AM	F5	977	1	26.63	27.23	1.701875	27.3	11.1	304.036016	115.021544	283.9845172	294.0102666	500.3687225	10:29-10:32
11/25/17	16	10:30:00 AM	F5	978	1	24.76	27.79	1.736875	28	13.2	312.8232	137.971856	336.5639481	324.6935741	563.9521515	10:09-10:14
